,Unnamed: 0,Text,Type
323,323,congratulations serena heart skill intelligence dedication grace few athletes inspired people sport,0
324,324,young leaders like obamafoundation scholars hope brighter future our newest scholars working issues like climate change mass incarceration genderbased violence i wait difference make,0
325,325,but work isnt finished now need folks actually vote just build progress weve protect democracymake plan vote visit learn involved,0
326,326,over years national democratic redistricting committee organized volunteers activists republicans redrawing electoral maps favor and worked this fall voters fairest maps generation,0
327,327,thanks ericholder demredistrict voters able choose politicians election instead way aroundand better way celebrate progress hear johnlegend iamwill jaypharoah,0
328,328,congratulationsto hawaii cruising fourth little league world series title im proud team,0
329,329,rt obamafoundation years ago people country came march washington demand better jobs equ,0
330,330,this life changing news millions borrowers working pay student loans its testament potus administration activists whove calling student debt relief years,0
331,331,i grateful onceinacentury public health leader guide onceinacentury pandemic few people touched lives dr fauci im glad hes,0
332,332,this great way encourage fans vote election day,0
333,333,this bfd,0
334,334,signing poll worker effective things help make sure democracy worksand push tries spread confusion chaos election day learn,0
335,335,with midterms coming need recruit poll workers willing serve communities countrythis poll worker recruitment day allontheline powerthepolls partnering make sure elections safe fair efficient,0
